date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,theta_1,wd,lw_in,t_avg,G,lw_out,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-03-29,60.57265645833333,1.2627598971405178,51.91078618402778,41.20197283333333,182.4701241895833,0.5867705232416667,1.1460086714948483,0.6759893738988508,93.53729183333336,,158.09264952083333,315.4334479166667,9.48349716,5.0807082817083336,362.6846729166666,19.294906245659718,2.7901377708333337,0.06212548,16.7305,0.0,0.0,20.0,2.93,20.0,2.825067670474102,255.01753762765586,71.2056924296875,88.45658355162502,1.1341990782592566,0.7808463954462211,80.76143072056371,21.884264878926025,0.8816794327983211,0.8049790029266779,58.87716584163766,0.6725867565555075,0.7628472793346395,5.6,3.8,12.7,0.20074928403543146,0.2882409039813668,1.0953154351291938,False,
2016-03-30,88.305704375,0.9927904891576582,,7.871145945833333,38.98696164999999,0.11685084043333335,4.87929306311055,0.8759396487243248,20.468338604166675,,,338.0786979166665,6.850897104166665,6.081173092979166,348.37238958333336,,,5.6083,8.395832,0.0,0.0,45.0,12.859999999999998,46.0,,257.39459870787977,,14.387165511187508,1.1576422452666155,0.7861710532974008,,9.745118314431442,0.8638247300397118,,,,0.3388480925397419,1.5,1.2,4.3,,0.2823734104497849,0.3388480925397419,True,0.3388480925397419
2016-03-31,83.12839104166666,0.9268304636758216,,17.900464747916672,94.18687214687498,0.16867213883541668,2.8218540450650362,0.7581583248404047,57.26450822916666,,,324.22923958333337,5.7780122500000015,4.0708870685625005,342.91906875,,1.520271895833334,2.266401,9.98478,0.0,0.0,42.0,5.66,43.0,1.2786426331269596,259.76049128096093,,53.19362116060415,1.1576422452666155,0.7936322996947124,,12.392888096177812,0.8638247300397118,,,,0.43047501921018855,2.6000001,1.9,4.9,,0.22656579958430975,0.43047501921018855,True,0.43047501921018855
2016-04-01,56.43689979166667,0.7083808942955212,,55.92778574375001,255.97638143687496,0.3125902009520834,-7.001992194766718,0.39579069334343797,130.04097802083334,,296.92040812499994,259.55892708333334,1.9811027366666665,-2.458692814020833,328.8109895833333,,3.381192145833332,-1.3751950000000002,4.308125,0.0,0.0,26.0,0.65,28.0,2.195502108712679,262.1144398518518,,132.49967083485416,1.1609787677491823,0.7971975318002158,,13.973974694453421,0.8613421948609139,,,,0.4836519949986236,3.3,2.2,0.0,,0.21984181590846524,0.4836519949986236,True,0.4836519949986236
2016-04-02,45.80854875,0.607360979160808,98.16297992708333,56.183906277083324,260.0896397239583,0.3309554761083333,-11.121776440666249,0.27640550305247463,133.10655608333332,,287.87805485416663,253.33656875,-0.1335277065416667,-6.2223774614375,323.4603,21.8469095,4.590569125000001,-2.5851,1.873078,0.0,0.0,1.0,0.0,3.0,2.3709105945719595,264.45568045401507,120.00988942708332,139.32893354477082,1.1576422452666155,0.8031319145273769,138.92851785056698,25.290905365716554,0.8638247300397118,0.8613421948609139,113.63761248485045,0.7546321776402812,0.8735940884739307,3.5,2.4,0.0,0.3639975368641378,0.2262059931994765,0.5428943836787437,False,
2016-04-03,51.21713916666665,1.1267299490146103,56.62484291666666,45.64638121875,214.78432233125,0.6159479199208334,-3.3282217651354435,0.510782029093777,91.96954075000004,,169.26549627083332,277.98124583333333,6.732231345833334,3.5601294764375004,354.1408916666666,13.100134333333335,2.837690895833333,-2.889204,20.22993,0.0,0.0,7.0,0.0,0.0,3.9253039262567504,266.7834610185757,69.72497725,88.40941127356254,1.1609787677491823,0.8019381795765409,80.94921816904478,15.208977815662092,0.8613421948609139,0.7886601239120588,65.74024035338269,0.4554542019322177,0.5287726581254534,6.8,4.6,0.0,0.11495057785335945,0.2830045409990741,1.3018208885957403,False,
2016-04-04,59.28578458333335,0.61720352419843,61.103087166666654,37.53860600416667,170.20018219979167,0.26457949475833337,-7.5310282869768574,0.3526240294400968,72.31665579166666,,,259.14480000000003,-0.042971229166666486,-3.588429896458333,318.91512291666663,8.987279593750003,1.3962329999999998,-3.272208,4.189583,0.0,0.0,8.0,0.0,3.0,1.6388534826838828,269.0970417171336,70.09036676041664,75.90508568812498,1.1576422452666155,0.8013906530013731,81.13956954808928,10.404054527747588,0.8638247300397118,0.9233948703832632,70.73551502034171,0.3104635980780825,0.3594057767526635,2.5,1.8000001,0.0,0.19966986488093166,0.2830045409990741,0.5094082020987875,False,
2016-04-05,76.03341250000003,0.6278169884623881,-10.623214166666664,9.474457687499998,40.29035780833333,0.1508684760458333,-3.713124463142088,0.4769485124165549,8.288065833333329,,131.39487222916662,286.9544875,0.1953245124999999,-10.012451162062504,309.25115208333335,,3.0148788541666662,-4.645049,2.795451,0.0,0.0,8.0,2.1500000000000004,15.0,0.6403568445218258,271.39569527793327,,18.300516995395828,1.1609787677491823,0.7997387768840849,,13.923941420890285,0.8613421948609139,,-12.333326092752323,,0.4811077196984259,2.4,1.7,2.3,,0.2830045409990741,0.4811077196984259,True,0.4811077196984259
2016-04-06,75.93332666666667,0.7700516266431646,22.08131595833333,23.361945856249992,102.12346127916668,0.1919039148354167,-0.9353589870592506,0.5781477118077479,46.077442708333336,,235.1381392083333,299.29640625,3.1230015125,-0.28880633393749994,331.37393541666665,18.086102447916673,2.214346270833333,-0.3678045,7.063124,0.0,0.0,3.0,0.0,16.0,1.369420414294652,273.67870727515947,40.16741840625,46.36624904227085,1.1576422452666155,0.7947372621834873,46.49950043037483,20.93723624592829,0.8638247300397118,0.8663072652185098,25.562264184446544,0.6266532670199085,0.7254402950365869,2.2,1.6,0.0,0.4534001843978668,0.2482167932232452,0.3971468691571924,False,
2016-04-07,77.30975458333334,0.7441655962390855,,21.398664114583326,97.23554114583338,0.1792800754625,-1.2747794322933643,0.5648855207765856,49.84696693750002,,280.1219812083333,306.57465833333345,2.5682338445833333,0.19103196389583346,332.13828541666675,,1.92326925,-2.685165,5.860168,0.0,0.0,5.0,0.29000000000000004,11.0,1.1058709551660058,275.9453763912151,,49.65593497360418,1.1543248454089423,0.7901887729088884,,12.600256800691614,0.8663072652185098,,,,0.4363486731070465,2.2,1.7,1.3000001,,0.2566756900629685,0.4363486731070465,True,0.4363486731070465
2016-04-08,55.834310625,0.5828619577521098,44.73223408854168,40.388074467000024,180.6167406666667,0.2568779416666667,-9.01800716409773,0.3259840160854431,79.40064520833333,,330.1110775416667,253.70833333333331,-0.7271134645833334,-4.970721541208334,313.21115625,,3.6190395833333335,-4.651879,2.375045,0.0,0.0,11.0,0.79,13.0,1.7940098698838371,278.195014651914,,84.37136674954165,1.1490778034732805,0.7827803630872965,,14.19229669308592,0.8702630900860953,,51.40081729091407,,0.4899533482903903,2.9,1.9,0.3,,0.2578701833107317,0.4899533482903903,True,0.4899533482903903
2016-04-09,48.00604875,0.6123639988975775,90.80447002083328,55.66684014375,246.58009715833325,0.3508239019125001,-11.513726763277356,0.26154009698507746,114.21692104166664,,145.20979727083332,241.51547083333332,-0.7923992458333341,-7.238645269729165,317.39693125000014,15.374283375,3.0358423541666664,-10.10083,5.689661,0.0,0.0,2.0,0.0,0.0,2.2362504811820045,280.426947634606,106.17875339583328,121.4555663113958,1.143878247078403,0.7788474104277854,121.4555663113958,17.586308317081635,0.8742189149536809,0.8742189149536809,103.86925799431415,0.530725778818495,0.6070856735542203,3.9,2.7,0.0,0.2248465457608223,0.24466625576583484,0.6605988905677541,False,
2016-04-10,44.97540625,1.1005735408314894,54.59928521874999,48.21422565416668,220.99456929166672,0.6317432564229167,-3.858633429542599,0.4688302844085726,92.38149479166664,,249.93089935416668,280.7449875,7.805043604166667,6.071399117583335,359.88445416666656,14.679377791666672,4.197882520833334,2.496364,14.5752,0.0,0.0,5.0,0.0,0.0,3.8921521592786035,282.6405146493304,69.27866301041666,86.31009567408329,1.106691720409763,0.7784554662906487,76.67012275468623,16.24554586280446,0.903594001434962,0.8026716048609278,60.42457689188177,0.5108806882527508,0.5653874278065607,5.6,3.8,0.0,0.14878616521225282,0.19248277360782684,0.7314345397097419,False,
2016-04-11,49.48735041666666,0.6913689036168041,94.66038862499998,59.57923817708331,266.74181610416673,0.3691626346124999,-8.742662116595714,0.32220626900430394,119.71476370833334,,291.5296146874999,239.6215395833333,1.463078955833333,-0.4109190219166671,325.86603124999993,13.884457708333334,3.7843341041666667,-5.598603,5.946664,0.0,0.0,1.0,0.0,0.0,2.4845350816912677,284.8350688931756,108.54484633333333,120.12568273024999,1.106691720409763,0.7759624981330422,120.12568273025002,15.365814388192014,0.903594001434962,0.903594001434962,104.75986834205798,0.4803184022332134,0.5315643989119435,3.8,2.6000001,0.0,0.2044478378719845,0.17387672552511454,0.4520795037529704,False,
2016-04-12,49.43683770833332,0.8230202585293354,55.31634829166668,42.21097761250001,179.58881148124996,0.4948683987187501,-8.581639273540388,0.32815185981058553,92.83901764583332,,137.41340481250003,291.02245000000005,2.9563233854166677,-3.514208589291665,335.1806125,12.6405155,2.0382961875,-8.248133000000001,9.456406,0.0,0.0,1.0,0.0,6.0,2.173933404071896,287.009977578104,67.95686379166668,96.353226235125,1.1390894462056345,0.7763448100825918,77.40894634232133,14.39867780064874,0.8778941841056042,0.7052889295666719,63.010268541672595,0.43790366013034704,0.4988114377092973,3.5,2.6000001,0.4,0.19185054558624726,0.16043044120673886,0.4171191631805651,False,
2016-04-13,39.27377770833332,1.6370165293715755,,60.64278597499999,270.38995420833334,1.049490757639583,-0.806475485797621,0.5875257717319924,121.44791562499996,,,301.9813562500001,13.541825875,13.295024855104165,389.17115208333337,,3.439261166666665,5.045337,22.36837,0.0,0.0,30.0,0.0,30.0,5.243018339609156,289.16462203257936,,108.1528907698958,1.1390894462056345,0.7737497320067971,,19.072534147892288,0.8778941841056042,,,,0.6674153220726166,6.8,4.8,0.0,,0.13904485876512845,0.6674153220726166,True,0.6674153220726166
2016-04-14,39.296086875000015,1.9799705569595618,67.031278,55.94977037499999,250.15852229166663,1.23946149658125,2.2604302316882965,0.7405090603783121,106.16723791666668,,167.43505416666667,313.4826875000001,16.6206983125,16.122061489187498,400.0597562500001,15.396795614583333,3.9651387291666658,9.584689,24.30764,0.0,0.0,4.0,0.0,1.0,5.789765646893056,291.2983977774116,82.42807361458333,90.04517642747919,1.1226568978862634,0.7784877671095592,92.53844542288869,17.285318802056945,0.8907440927702829,0.9154079861342652,75.25312662083174,0.5403792143683773,0.6066604524850187,9.0,6.1,0.0,0.09945253319426536,0.12695854456307012,0.7744471218347277,False,
2016-04-15,41.140741666666656,2.0848212700101665,71.76332603124997,57.56819385833333,256.330489125,1.2763980169229163,3.4525262277913327,0.8084232530872502,110.7453302083333,,139.74303750000004,316.6690770833333,17.29640583333333,16.038735432354166,403.3821416666667,14.3875255,3.6362796875,7.0157289999999985,24.71121,0.0,0.0,7.0,0.0,0.0,5.410076671506289,293.4107145763124,86.15085153124998,94.70659477597914,1.106691720409763,0.7825947834629363,95.34243409588512,15.922555348034336,0.903594001434962,0.9096605335144076,79.4198787478508,0.5052844503816429,0.5591941176891619,8.7,6.0,0.0,0.09319901961486032,0.10695945906046073,0.6417567543627642,False,
2016-04-16,42.98327375,2.429175612159771,83.30281305208334,57.35945697083335,253.8423186770833,1.4758943877270834,6.018495885480344,0.953281224432687,124.1194837916667,,133.35696479166666,342.3458979166667,19.92486125,18.463098565791668,414.2029854166667,14.616879312499995,3.1088657895833323,11.40115,26.91112,0.0,0.0,6.0,0.0,0.0,5.592176489735455,295.50099646172924,97.91969236458334,105.65638522587506,1.106691720409763,0.7877950258559927,108.36691280495545,16.176379313372497,0.903594001434962,0.9267749616385988,92.19053349158294,0.5146374469531263,0.5695450015558436,8.6,5.9,0.0,0.09653305111115994,0.17738603983681436,1.046577635037205,False,
2016-04-17,49.05985020833335,2.4648503437697835,64.18185341145835,44.48112846666667,195.21123603750004,1.3084010830187502,8.837911416134814,1.1564492607510333,92.6103588125,,144.03843999999998,357.59731041666663,20.378976458333327,17.059702946875003,415.42104583333327,10.993202875,2.32316588125,13.86452,26.39467,0.0,0.0,8.0,0.0,1.0,4.429101423376934,297.5686817365977,75.17505628645836,75.550655865625,1.1029891068524724,0.7948879304009321,82.91726819098503,12.125383020544286,0.9066272674746848,0.9950285067037049,70.79188517044075,0.3872226528313145,0.4271023679994566,7.9,5.6,0.0,0.07626827999990297,0.17738603983681436,0.9933618230861604,False,
2016-04-18,55.32297187499999,2.3376813690864355,29.886770562499976,32.01283037083333,141.4499637979166,1.1755393089229165,8.946339399309377,1.1621420601635188,65.8933686875,,111.22970714583334,370.56152500000013,19.23929033333334,15.926479889124991,413.57039375000005,10.51348771875,1.7009292270833327,9.980916,26.573390000000003,0.0,0.0,11.0,2.0600000000000005,9.0,3.3879210101338844,299.61322295272333,40.400258281249975,49.966888798375,1.0958492672839495,0.8013329755651166,44.272593435590096,11.521197813190993,0.9125342598243362,0.8085406006419965,32.75139562239911,0.3699194509798725,0.4053759593103741,6.7000003,4.8,3.6000001000000004,0.08445332485632795,0.19297274116532415,0.9262691575935559,False,
2016-04-19,83.41419479166667,1.4407009659570091,22.37316046875,22.948852429166674,112.7191489395833,0.23782617984166676,9.456780181842396,1.2028747861153424,67.29951537500001,,78.85061083333333,353.5732083333333,12.33770145833333,8.821974474562502,375.48744166666665,28.96393258854168,2.4091504958333343,10.05853,15.4985,0.0,0.0,6.0,0.53,11.0,1.8651720395689364,301.63408686657397,51.33709305729168,58.47754090043751,1.0924090844159706,0.8074252459386315,56.081106823293474,31.64046308013471,0.9154079861342652,0.8778941841056042,24.440643743158773,1.0123845834476284,1.1059381158808677,2.5,1.8000001,0.0,0.6144100302443692,0.2275879855259455,0.4096583967055005,False,
2016-04-20,79.99135291666668,1.563172562478144,,30.900822754166665,144.32277779166662,0.3521962386041668,9.53221330686559,1.2109763238739777,85.9879219791667,,87.46786750000003,363.53029999999984,13.427832916666672,10.499460102770836,390.86411666666675,,2.061992460416667,10.51483,18.69608,0.0,0.0,18.0,4.460000000000001,17.0,2.5056865708335643,303.6307543733266,,75.48846187639586,1.0924090844159706,0.8157921019334807,,24.554661749349584,0.9154079861342652,,,,0.8591606731278182,4.2000003,3.3,5.7000003,,0.2603517191296419,0.8591606731278182,True,0.8591606731278182
2016-04-21,83.4962902083333,1.5250562076792218,,34.30844055875,160.3508290166666,0.27371233028958325,10.006070864558971,1.2513438773896386,86.15343245833338,,,343.78944583333345,13.08005022916666,10.474867858875001,383.28593541666675,,1.788153983333333,6.544048,18.3828,0.0,0.0,17.0,0.65,23.0,2.182042158521012,305.602720420075,,75.67856459945838,1.0924090844159706,0.8242603171546071,,23.913643569831905,0.9154079861342652,,,,0.8364534824874625,3.3,2.6000001,2.2,,0.3217128655062215,0.8364534824874625,True,0.8364534824874625
2016-04-22,69.48131645833334,1.1423538733804104,99.92421170833332,53.65892252083336,247.28340521874992,0.3772245644687499,2.9015751649589894,0.7651293089116603,128.50283554166666,,53.05371872916667,303.46074375,8.669239,4.568577410416666,368.3041604166668,22.46247086458333,1.810516525,3.904562,13.89105,0.0,0.0,8.0,0.0,1.0,2.8580973348573604,307.54949389916607,122.38668257291664,123.93425813125,1.0890662946118703,0.8326188265511166,133.28721089952552,24.463119912318874,0.9182177475765032,0.9875129316004424,108.82409098720665,0.7823956877126252,0.852080772537495,4.0,3.2,0.0,0.2662752414179672,0.5041790230793365,1.6133728738538768,False,
2016-04-23,63.92674583333334,1.701797803086765,,60.3077285375,269.1463332083333,0.7622334559729166,5.6335482799567425,0.9395643471138484,135.85930224999998,,152.56406562499996,319.4425333333333,13.464808925,6.3394796134375015,391.85593125,,2.7263132291666667,0.793216,22.06614,0.0,0.0,12.0,0.0,11.0,3.932053592370599,309.4705975226861,,129.51982263656248,1.0652915663957565,0.8398471630548175,,60.318408381050865,0.9387101442878594,,,,2.11059867635411,6.5,4.7000003,1.3000001,,0.4490635194968201,2.11059867635411,True,2.11059867635411
2016-04-24,83.95343437499999,1.5263574932885184,-14.69952756770833,7.851192049999999,42.6774266875,0.2519874567208333,10.265332707300994,1.2743700365676844,20.6043991875,,95.30014,364.7550520833333,13.262473541666667,8.880477563979168,378.41591250000016,,2.9596020833333334,11.64271,15.37655,0.0,0.0,7.0,4.939999999999999,20.0,1.167163060271731,311.3655676791681,,11.723921623520832,1.0346718657065228,0.8466779904233228,,25.203595399395514,0.966489988898222,,-15.209187613485248,,0.8817272707098899,2.8,2.2,5.5,,0.4007851230499499,0.8817272707098899,True,0.8817272707098899
2016-04-25,89.82785145833333,1.4191703383448508,37.02399041666667,25.43920529650001,133.03142598750003,0.15016582363958333,10.184702776161787,1.2690045147052678,87.70813137500004,,,361.3997,12.039183999999999,10.789363664104163,380.8437000000001,36.09847666145833,2.150590545833333,8.160703999999999,16.34966,0.0,0.0,13.0,7.56,19.0,1.8270263884456233,313.23395427364164,73.122467078125,76.91876771089588,1.05191702064312,0.8506078064267101,76.91876771089586,37.97260201947644,0.95064532693712,0.95064532693712,38.946165691419424,1.261400673299174,1.3268888380940924,2.4,2.1000001,5.2000003,0.6318517975756727,0.4007851230499499,0.841648798483407,False,
2016-04-26,83.80209708333331,1.0314499309403986,,15.360563696874998,73.96033223124998,0.17214770280208336,4.5979416505867,0.8593022281383157,36.588302895833344,,60.467198750000016,333.52018125000006,7.387437979166667,-0.03784393085416652,355.00078125,,2.182893270833333,5.3140230000000015,8.957714999999997,0.0,0.0,4.0,0.0,10.0,1.098314013258982,315.07532055218576,,36.626146826687496,1.0346718657065228,0.8562390371130035,,21.52601418749887,0.966489988898222,,,,0.7488641021855059,1.9,1.6,0.0,,0.4680400638659412,0.7488641021855059,True,0.7488641021855059
2016-04-27,67.71126708333331,0.9667263670848668,12.376238447916664,20.406478543750005,91.62610734791667,0.33170216760624993,0.07769174257232099,0.6350241994786169,39.96650202083333,,82.16412229166664,315.48333333333335,6.346580229166667,-5.818456662854165,346.15930416666663,25.38098059374999,3.5078206458333336,3.971555,11.21934,0.0,0.0,18.0,12.73,17.0,2.234986247315868,316.8892429121886,37.75721904166666,45.7849586836875,1.0346718657065228,0.8611041581029126,39.0663322697311,26.260986544396363,0.966489988898222,0.8246642593371828,12.805345725334735,0.8821009063055985,0.9126849904686284,4.3,3.0,14.2,0.3042283301562095,0.38523189911880396,1.155695697356412,False,
2016-04-28,85.50114270833333,0.8151498542989214,,6.876504938750003,39.09331536458333,0.119993335425,1.6125246840866891,0.6951565188739214,24.23024377708333,,69.73475500000002,327.27154791666663,4.013729479166666,-7.354608821166665,334.9130083333334,,2.284561625,2.49281,5.380646,0.0,0.0,31.0,15.61,34.0,0.6253581539054255,318.67531069954435,,31.58485259825,1.05191702064312,0.8665820033414146,,9.971651051242574,0.95064532693712,,,,0.34579269332150603,1.4,1.0,13.900001,,0.34579269332150603,0.34579269332150603,True,0.34579269332150603
2016-04-29,74.22512625,1.0875036665474176,,62.11040654812499,297.3821478270833,0.348170162825,2.428922491432989,0.7393335037224177,161.5413643125,,128.08974691666666,288.6538104166665,7.542950399999998,4.007117529374999,362.04750833333327,,1.289426422916667,0.10954669999999997,14.29677,0.0,0.0,16.0,0.0,19.0,3.0189480314847104,320.4331259940492,,157.534246783125,1.0601221714784226,0.8711334604296738,,23.75272509546452,0.9432875067648312,,,,0.8264508732813864,4.1,3.3,0.0,,0.25043965857011713,0.8264508732813864,True,0.8264508732813864
2016-04-30,60.11626166666665,1.2094123550665077,23.479856999999992,25.23612408541665,116.92668446041668,0.5100207976166666,1.6840585099532968,0.6993915574498407,44.43842044166667,,56.98607312499998,314.99018333333333,9.530333145833334,0.6949534303125002,361.50344166666673,19.610837166666666,2.3585970583333333,4.675635,13.2623,0.0,0.0,0.0,0.0,0.0,2.3020189220353062,322.1623033842813,43.09069416666666,43.74346701135417,1.0601221714784226,0.8745138779167697,45.68140027047926,20.789883281636428,0.9432875067648312,0.9850772494892076,24.891516988842827,0.6836300562889404,0.7247313797609477,4.5,3.3,0.0,0.2196155696245296,0.25043965857011713,0.8264508732813864,False,
2016-05-01,53.18459750000002,1.3566359898190203,111.90173277083336,62.33279920416667,287.8843710000001,0.6760543228458333,1.3286489009979086,0.6805816669731869,145.47866741666667,,71.97473635833333,298.3038895833334,11.0638665,7.9738792205,377.7655666666667,23.17398533333333,1.988683929166667,5.620271,16.59516,0.0,0.0,2.0,0.0,1.0,3.8331527420910323,323.8624697332663,135.07571810416667,137.50478819616671,1.06845633205708,0.8758920059523643,144.32250631555402,24.760391368397894,0.9359296865925424,0.9823346508593238,119.56211494715612,0.8090225707851827,0.8644052885325256,5.3,3.8,0.0,0.22747507592961205,0.20922930891617375,0.7950713738814603,False,
2016-05-02,59.80884020833333,1.4179213126459524,,67.27324279999998,306.70112457499994,0.7303773231145833,1.356591628836895,0.6875439895313691,146.23157583333332,,241.94024766666664,287.40256666666664,10.975483014583334,7.7517203925,380.122125,,0.971910025,0.637254,19.02863,0.0,0.0,17.0,0.0,11.0,3.5977256542859704,325.53326393623865,,138.47985544083332,1.06845633205708,0.8741487455826321,,22.091432366760845,0.9359296865925424,,,,0.7711647491496534,4.6,3.8,0.0,,0.20293809188148773,0.7711647491496534,True,0.7711647491496534
2016-05-03,52.12221083333335,1.7617225418377418,,60.33809479166666,267.3669250062501,1.0160341288875,2.457299039426507,0.7456884129502419,122.4826325625,,250.22479922916668,307.7031395833334,14.287129645833332,7.570658007854169,391.25433541666666,,3.036475783333335,3.024323,22.07363,0.0,0.0,16.0,0.0,14.0,4.678416381558287,327.17433667181683,,114.91197455464584,1.0872943639852382,0.8734839501267581,,29.4438232653828,0.9197141391726892,,,,1.0310781968241791,7.8,5.4,0.0,,0.1909404068192924,1.0310781968241791,True,1.0310781968241791
2016-05-04,45.07255499999999,1.487257803507568,110.16373307291666,72.63187694999998,323.9823945458333,0.8964979421666669,-0.7302436798761107,0.5907598613409013,148.94476733333332,,247.25623672916663,276.80886875000004,12.264193770833332,7.374640645208335,378.29160625000014,22.33595122916667,2.3534193979166664,3.663783,18.57417,0.0,0.0,2.0,0.0,1.0,4.511763809426657,328.7853501479112,132.49968430208332,141.570126688125,1.0872943639852382,0.8737090915329211,144.06615997147853,24.28575388572207,0.9197141391726892,0.9359296865925424,119.7804060857565,0.7806600529792609,0.8488072757927677,6.5,4.7000003,0.0,0.18059728119437946,0.1859956543159332,0.8741796310835822,False,
2016-05-05,53.55423854166665,1.7589177064297186,92.07525020833334,59.82847678958333,270.83954559583333,1.0435286575083331,1.7984035804547225,0.7153890489213844,135.95589347916666,,230.90771291666667,313.72851874999986,13.624122047916664,6.804548043666668,388.46413750000005,24.612808515625005,1.6567858958333332,0.9052963,25.21528,0.0,0.0,6.0,0.0,7.0,4.489387522025007,330.3659778436726,116.68805872395836,129.1513454355,1.06845633205708,0.8757250525083831,124.67609521906168,26.297711108227954,0.9359296865925424,0.9034985917528364,98.37838411083372,0.8613568718482559,0.9203222038871478,7.1,5.0,0.0,0.1840644407774296,0.1784640261304593,0.8923201306522965,False,
2016-05-06,37.26968041666667,3.2914822261639767,72.63029105208336,66.630278356875,298.62704280416665,2.1821231703979165,8.156460186678384,1.1093590557660595,143.3110084583334,,268.9936708333334,355.99704999999983,24.65389375,20.5725975153125,443.89451666666656,29.12660633333333,3.306841958333333,10.72698,33.19064,0.0,0.0,1.0,0.0,2.0,7.407921712423379,331.915904248779,101.75689738541668,122.73841094302088,1.06845633205708,0.8788069672536881,108.722801341931,31.120506968183843,0.9359296865925424,0.8290550334129348,77.60229437374714,1.0301894822024722,1.1007124754778357,11.1,7.7000003,0.0,0.1429496665705111,0.1784640261304593,1.3741730547437443,False,
2016-05-07,36.631184791666655,1.7811984394195983,85.02543147916667,65.67186405208334,282.37817603125006,1.2034297864729169,-1.1697600006509925,0.5777686529466809,118.83592420833334,,307.25935586041663,295.95601458333334,15.167067312499995,11.245693818729167,392.8941875,25.05989680208333,2.38587603125,4.429917,20.12494,0.0,0.0,2.0,0.0,1.0,4.597055177495519,333.43482460134,110.08532828125,107.59023038960414,1.0872943639852382,0.8799785579695878,119.69515699766787,27.2474845549569,0.9197141391726892,1.0231907477343491,92.44767244271095,0.8782992779689041,0.9549698548278936,6.5,4.9,0.0,0.19489180710773332,0.1784640261304593,0.8744737280392507,False,
2016-05-08,48.06465604166666,1.7732219069599566,85.48424761458334,66.59185146458333,290.64555263229175,1.1371678619645833,0.3116357929103266,0.6360540449953734,130.77977054166666,,172.62573,300.29868541666673,14.0610810625,6.548946500604166,393.07250833333336,24.492266302083333,1.2222224687500003,1.7934720000000002,22.8824,0.0,0.0,3.0,0.0,4.0,4.160464350581905,334.92244462566856,109.97651391666668,124.2308240410625,1.1068085873381892,0.8824555321631042,121.72295000848456,27.108250666519588,0.9034985917528364,0.8852594737705008,94.61469934196495,0.8574966673268296,0.9490846750112136,6.6,5.0,0.0,0.1898169350022427,0.17793071236447927,0.8896535618223964,False,
2016-05-09,66.57361687500001,1.5236279515316025,-3.2458260538194463,22.580613041666666,94.17597233333336,0.5322166167583333,6.348218675562411,0.991411334773269,44.4500873125,,109.05190083333332,345.1137875,13.039966249999996,2.517923914104168,371.90089791666674,,2.6571535354166667,9.053611,18.85887,0.0,0.0,12.0,14.9,18.0,2.6541580981917403,336.3784802711436,,41.93216339839583,1.1068085873381892,0.8838666783693021,,19.611770969043288,0.9034985917528364,,-3.5925081493733906,,0.6859559312846337,5.8,3.9,23.4,,0.17588613622682914,0.6859559312846337,True,0.6859559312846337
2016-05-10,90.41214583333333,1.3122444910302309,,11.265104320833332,59.83618889583333,0.12903756172708333,9.213475946747122,1.1832069293031473,41.03926119583333,,93.97899291666666,363.4192354166667,10.935766416666667,4.789259188270833,370.5693479166666,,2.637991375,8.821044,13.53826,0.0,0.0,22.0,10.159999999999998,22.0,1.0232638571079686,337.8026574533427,,36.25000200756249,1.0872943639852382,0.8856273620157391,,12.123217593928947,0.9197141391726892,,,,0.4231796163209741,2.7,2.2,1.3000001,,0.1923543710549882,0.4231796163209741,True,0.4231796163209741
2016-05-11,94.11411729166666,1.3346683079252146,,9.726202175416663,53.81077998541667,0.07908908542708333,10.059757843872104,1.2555792224981313,36.82571886875,,148.077208125,365.41253958333334,11.190605062500005,4.881710010229168,372.49243124999987,,1.37044714375,9.096098,13.21091,0.0,0.0,6.0,3.0899999999999994,19.0,0.7626303832530658,339.1947117985864,,31.944008858520828,1.0872943639852382,0.8867054222174704,,13.763084366268325,0.9197141391726892,,,,0.4805385070190946,2.0,1.8000001,3.9,,0.2669658224013957,0.4805385070190946,True,0.4805385070190946
2016-05-12,75.79816812500002,1.327477120576943,39.351198078125,38.649834201,177.29045347499996,0.34071749470625,6.5351990960956,0.9867596258706924,94.27992870833334,,,326.46567291666673,11.0667025625,4.718136126416666,370.0840208333335,,3.0466396020833333,7.848367,13.6023,0.0,0.0,10.0,0.0,15.0,2.4499142053072047,340.55438839297784,,89.56179258191669,1.1068085873381892,0.8868378365516844,,20.13648080892475,0.9034985917528364,,43.554243954914796,,0.7029827331118628,3.4,2.6000001,0.90000004,,0.2703779638746409,0.7029827331118628,True,0.7029827331118628
